content,score
"Nice game ,,,,,,,",5
I LIKE THIS GAME,5
I don't get many adds and it is really fun,5
Nice Game,5
It's crazy and cool,5
"Extordinary, fantastic, mind blowing sir😍😍",5
Best creativityand not seen ever,5
Waste of time,1
It is nice game but the lava should not be there bcoz all the sticks we collect it wil get very small soo soon only this is my experience they should remove lava from it. It is very horrible when we go upon lava they should remove it,2
Very very fanny game,5
Super game i like this game,5
Good game,5
full tympass😆😆😆😆,5
"Kind of fun but you will beat the game completely very quickly. each level takes 10 seconds to 15 seconds to complete followed by a 30-second ad. It only takes probably 20 minutes of game time to unlock every skin possible and after level 30 the levels basically repeat. Great concept I'd love to play it more, but put something more into it",3
It did not let me watch a ad it gust lowes and I have to log awt of the app and log back in😡😡😡,1
I can't quit the ad whatsoever don't download it is rubbish,1
This is a very good game,5
It is really fun to play,5
S. A,5
Its the worst game it have a glitch on 23rd level,1
Pagal game this,4
Good,1
"I kept dying at the end of one of the rounds, but it is really fun! Best game ever!",5
Eternal,1
Nice concert but very bad game The game Lacks alot,1
LUCKY,5
"I really liked this game but it turned out to be worst game ever. First few levels were ok but from the 4th or 5th level it started giving me adds every level after,the adds were so long. Because of this game my phone started to hang on its own and I was not able to even switch it on. Worst part was that after few levels I was not able to even play the game as there were atleast two-three adds after one game and the game automatically exited itself and my phone was hanged.NOT RECOMMENDED AT ALL.",1
Sound won't work,5
i love you,1
Why game requires personal data?? Isn't possible that person can play without giving personal data...,1
This Stupid thing won't let me download this game my sister has it and It's GREAT but why not me,1
Bad,1
I love this game,5
Bakwaas,1
I mean is good but I'm bad at it 😈👓 is like I can't see,4
it not good,2
Nice,5
Its a Very Good game i am good with the add like theres a reason why theres adds its fun and Make sure to improve more of the updates 😅🥰,5
Good time killer,5
Not fun do not get no challenge no nothing to do do not get do not recommend,1
"Boring, unimaginative game with a lot of ads",2
"Game lags a lot sometimes. Also, the extra bonus level after every 3 levels is ridiculous. The game is not progressive. All the levels are equally easy doesn't matter at which you are playing.",1
Calming,5
This game is so nice I like it,5
I love the game omg so happy,5
🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮,4
BAD LIKE YOU TAKE EVERY SINGLE WOOD PIECE BUT YOU'LL STILL NOT MAKE IT TO THE LONGEST ONE WHICH IS 20!!!!!,1
"Great game, but after level 50 levels start to repeat",4
This is a great game there is just to many adds after every round there is a add,4
"Game has no audio. Comercial had audio, but not the actual game.",1
Its not bad its ok,1
Good,5
Nice,5
Super time pass game,5
It is nice game,5
well it's really hard but I like it because i like hard stuff,5
"C TV series the world series finale series 6r7o4 the5yxh, nxb4",5
Love it it is so fun but after one round you get a add but it's fun💜💙💜💙,5
"It's a good concept. Needs more levels, or skins, different obstacles, maybe (as someone else suggested) a way where paths diverge and you have multiple ways to go.",2
Fun yet so boring and easy to beat,2
Mag fav,5
Well i hate it,1
"Very fun game! I really enjoy the objective. The only thing i have a problem is to add music. Without it, makes it dull. Good game overall though!",4
Its bad i just hate it its super sad and its horrible dont play this game plz,5
Too many ads,1
Arkaan,5
"Just another game that appears to have been created with minimal effort. No sound effects, no music, repetitive gameplay.",1
They should put more skins to get,2
I would love to play it but it wont let me download it I think its just me,5
It kinda fun,4
Not bad,1
Priyanshu Kumar 🇨🇮:-:-PA,5
Great,5
i love it,4
Many ad! I deleted it,1
this game is very good and easy way to get diamonds enough my name is Wulan.,5
wow,5
Super,5
I rate this app a three because there are to many VIDEOS after games,3
Dope,5
I played a few games and it's too laggy I failed multiple times on different levels because of the lag and I have like 20 ads throughout playing.,2
It's good,5
Oof,5
Way to much ads but it's fun so I give it a 4,4
Last time I saw ad that was a idiot playing a game and he said he lost some but he didn't why did he stupid fake idiot ads keep getting my way he didn't lost some,1
it was great and fun some parts were ha4d but isnt that life,5
It's a good game,5
To many ads,3
"if only I could recover my time playing this garbage! the game is not fun, is full of ads....save yourself and DO NOT install it!!!",1
This is the beast,5
itsok,2
good game,5
Guys u got to try it,5
"I really love this game there is only one ad after a level and every level is different I highly recommend this game to use as a time waster and for fun, I'm not a bot btw sorry if it sounds like I am",5
It's super fun I just got it today so I don't really know what comes but I love it so fat,5
I love the game but there is just to many ads.,4
Insane level of ads. Unplayable,1
"THIS GAME IS UTTERLY TERRIBLE. WHENEVER I GET A VERY LONG RAIL THE CUTTERS AND THE LAVA ALWAYS DESTROYS IT. ITS SO UNFAIR AND I NEVER REACH TO 20x I HATE THIS ,IT HAS SO MANY ADS TOO. THEN ALSO, THE QUALITY SOO BAD AND ITS SO LAGGY UGH, THIS IS SO EW.",1
Best game 🎮 ever it is very decent 👌 👏 👍 .,5
t 11,4
Buggy and time wasting would've been a better name for this! 😂,1
RoofRails,1
I love tish game,4
Awfully bad,1
I love it but the only thing I don't like is to much ads that's why four stars,4
"If you need to do anything, its always sandwiched by ADS. It got tiring. Nice game, addicting even - but the A D S oh my god.",2
It's so fun to play and I never got bored of playing it❤,5
I f-ing love getting railed,3
my dad plays snd i like it,5
This game is so fun and I think there us not a lot of ADS and I advise u go try it and trust me ur going to like it l. I give it a 5 over all and if ur that guy that hates ads it's a good game to try it out.,5
Uhu,5
Great app i reccomend i like i t on mobole chromebooks arnt as good,5
Awesome,5
TRASH I dont like it. It's too boring no fun and there is no point in playing it. And the name doesnt go the rails aren't on the roof so maybe make it rails to the roof that is better. In fact writing this is wasting my time so that's it!😡,1
This game sucks and the ads make it worse than what it already is,1
Tooo many too long adds,1
Bad experience,1
"Awful, full of ads",1
It is not that bad you lose so fast i am giving it 4 stars,4
Nice,5
This game is a mf gift to me mg,5
I hate there adds,1
So fun,5
Best game ever,5
Ads after every level make it really annoying to play,2
Best game,5
Huu,3
I don't think the game is hard but you have made it so on some levels it is impossible to get the highest score you can get every plank but there are obstacles you just can't dodge and it's frustrating and on top of that there are an ungodly amount of adds,1
Very super,5
Kind of a good game,5
I love this app💜💜💜💜,5
😍😍😍😍😍😍😍😍😍😍😍,5
Not a game. Advertising pomp.,1
Hello I,5
Osm,5
Fun for 5 mins. I think developers know youl only enjoy the vame for a few min because they load these games with ads. You play for 10 seconds then watch a ad for 30 seconds. You spend more time watching ads then actually playing the game.,2
Nyc,5
I love you and your family and friends and family and friends and,5
Good game,5
Cool,3
Iddeuwsch😀😍🐣🥝🌽🥜🏖 Utuy,4
nice game to chill,4
qtsez👿,1
Nice Game,5
Ok,5
Sjj,5
Super💖✨😘,5
Full of ads,1
and the app developer and sells you delete,5
kurang menarik,3
the ads are all sexually explicit.,1
Mantap betul,5
Only 5 level same,1
I hate it I couldn't even install it but I have played it on my brother's tablet,1
This game is going good........................................................................................................................,1
Its so good,5
Simply ADDICTIVE 😍,5
Virti jash,5
Great game,5
This is v nice game,5
Man paid for no ad but still ads I would like my money back,1
Good,4
Love this game,5
Poo Poo Poo Poo Pooe to come over for dinner on law and I miss ya truly sorry that was for you and I can meet this weekend but big deal but big pay been a long day and I'm happy 😊,1
BEST GAME,5
Nice game,5
Bad game,1
Yuvraj😀😃✌,5
Super,5
Gud,5
I love this game its so much fun but hard lol UvU,5
Wow what a fun and entertainmenting game i loved it when i get board then i play this game i will give ⭐⭐⭐⭐⭐ star,5
big mads,2
I like this game 👌👌👌👌.,2
Its loaded with too many ads,1
Pastor,5
This is so bad game my life 🙏🙏🙏,1
Nice game,5
Good,5
Overall Superb Game,5
I 😍satisfying games! Keep up the awsome work!!!,5
I actually download it an it's not working like,5
More than Wrost,1
AweZome Game,5
Cool,5
Nice game,4
So satisfying,5
Dis is awesome,5
I can not stop playing its sooooo fun,5
Coop only,5
"S,",1
It's a really fun game,5
I have mammmmmmmmmmmmmmmmmm,5
Best game forever,5
its so fun i can play it every day,5
Gg,5
Very fun,5
What the hell this game is very boring,1
This is a amazing game 4 3/4 stars!! Only thing is I wish the levels were more challenging,5
Tiktok,5
GOOD,5
boleh lah. padu,4
Good luck,5
Donavan and flowed from the Ella.,5
Good,1
Why they need to collect personal information /data to play this?,1
I kinda cool it amazing,5
Maheswar,2
Nice,5
🐱😁Its a rilly fun game!! but i ceep dieing!!!soooo i gave it 4 stars🐱😁,4
But I am going to miss you too hun of the winds and the rain and I am going back Tuesday night with my allergies/asthma and my friend for fifteen,2
Sumesh Kumar Sing,5
It is fun but it's really hard,4
It was speechless,5
Nice,5
Not ply It Pls Odd Mom Mm G,1
Bad game it won't let me play.it made me wait for 3 hours to let me play,1
I love it,5
It's ok I guess...,5
I actually still have this one on my phone it's a little bit easy for me I don't really like it the gameplay graphics and controls are pretty good though except the graphics are a little bit simple but other than that it's a great game,2
Its so fun i played it for 2 hors now none stop,5
my bro has this game and it's smashing👌,5
this is a very good app for kids,5
THIS GAME SUCKS,1
Very laggy i delete it within a 5 min.,1
It's stupid,1
"Her bölüm için utanmadan 2 reklam izletmek nedir? Önce reklama teşvik butonunu gösterip, 5 saniye sonra da geç butonunu göstermek nedir la? Biraz ilkeli olun, virüs gibi çalışan bir oyun, her yerden reklam çıkıyor. Yıldırım reklamları kaldırmak için ücret ödemeye çalışıyorsunuz belki, ama; böyle hem kötü puan hem de kötü yorum alırsınız.",1
Ok little boring,4
It is a waste of time and storage space.,1
I like this game because it makes this game fun,3
lagy as fukg game,1
This game is not so great in all but ok,1
i love this game thank you for bringing it to realty,5
Awesome!!!!,5
Was fun for awhile til theres nothing else left to get. Its very repetetive and no challenge. Way to many ads. Deleted it after a few days.,2
Mi hgh,5
Its o fin,5
Great gamr,5
its good thats all i have to say,5
Dgghi K,5
Too many adds Nastyyy,1
Sometimes you get frustrated but it's fun download now 😉😉😉😉,5
Waste game in the wold,1
Lots of adds and it disney tell you what the red spots do Wouldn't recommend,2
Great,5
This game okeyh,5
30 sec ad after every level,1
I hate this game,5
Nice game,5
Not that good,2
Super,4
Goo de game,5
Its very bad,1
I like this game its fun and hard sometimes I enjoy this game and whoever made this game I really appreciate 😊😊,5
"Hello just to let you know don,t worry if your scared.😍🤗and i'm the master.",4
Very bade,5
Good,5
Good game,5
Fun,5
O jogo tem tanto anúncio que você passa mais tempo assistindo anúncio do que jogando.,1
Dont download this game too much ads...,1
Sana piildi,5
It's ok,1
Such a relaxing game 😘😘😘😘,5
"It,s very nice game",5
I like it because true its fun you know,5
wow,5
It is a good game game but the adds really truoble,5
The amount of adds is ridiculous and overall its just not as fun as it looked on the add,2
